id;hotel_name;hotel_city;hotel_price;hotel_type;hotel_rating;total_review;link
46085900000;Holiday Inn Express JAKARTA PLUIT CITYGATE;Jakarta;Rp 818.656;Hotels;08.04;5049;https://ik.imagekit.io/tvlk/apr-asset/r325MvEp4gIyN56L3g2bGQB6I8gh2Ta0Np7nAAxGQ7RHPPekSgfL2UoKQ4Kzwub3/imageRepo/7/0/105/196/113/JKTPC_5305185110_P.jpg?tr=q-40
9000000711231;Oakwood Apartments PIK Jakarta (Pantai Indah Kapuk);Jakarta;Rp 1.719.008;Apartments;08.01;661;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20035476-0ec76b4bdd594fd66f889b94c7749dd2.jpeg?tr=q-40
3000010016082;Harper MT Haryono Cawang by ASTON;Jakarta;Rp 580.000;Hotels;08.05;9331;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10016082-eea43697bbf5f46c70f23b62b9bbfb27.jpeg?tr=q-40
3000010010313;Swiss-Belhotel Pondok Indah;Jakarta;Rp 1.800.000;Hotels;08.05;4387;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10010313-3c7bde689e3a8d76ffbb65fbae4bce95.jpeg?tr=q-40
71861;grandkemang Hotel;Jakarta;Rp 2.178.000;Hotels;08.04;2695;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10013035-1200x845-FIT_AND_TRIM-affbbd70857894e2e5d0a3fbc7e91c67.jpeg?tr=q-40
48659;Garden Palace Hotel Surabaya;Surabaya;Rp 650.000;Hotels;08.03;8976;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002200-1024x682-FIT_AND_TRIM-27e7b6753081973ebf17a169c9249dde.jpeg?tr=q-40
9000000502398;Four Points by Sheraton Surabaya Pakuwon Indah;Surabaya;Rp 992.200;Hotels;08.09;1505;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20033194-7855144423b712968fac304ed46f281e.jpeg?tr=q-40
3000010041546;Wyndham Surabaya;Surabaya;Rp 985.000;Hotels;08.07;6032;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10041546-a6023715aed3cac98d2f1768d98f3873.jpeg?tr=q-40
3000010006172;Best Western Papilio Hotel;Surabaya;Rp 900.000;Hotels;08.07;12626;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10006172-e1623044c87d3bfdab215e59d17aefac.jpeg?tr=q-40
3000010008772;Swiss-Belinn Tunjungan Surabaya;Surabaya;Rp 1.000.000;Hotels;08.07;7392;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10008772-84a745f43d101482be9345f96d5cb4e8.jpeg?tr=q-40
2000000140952;Tunjungan Hotel Surabaya;Surabaya;Rp 1.180.000;Hotels;08.00;10133;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002661-3a604dcc2fc9e1ed5575429d9d4d3b1d.jpeg?tr=q-40
1000000606757;Four Points by Sheraton Surabaya;Surabaya;Rp 1.179.751;Hotels;08.09;4380;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/16000000/15630000/15622900/15622804/14f40678_z.jpg?tr=q-40
1000000474578;Hotel Ciputra World Surabaya managed by Swiss-Belhotel International;Surabaya;Rp 1.350.000;Hotels;08.07;4109;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001353-fdc941c392cff225b0f3d05228302ae5.jpeg?tr=q-40
9000000332323;DoubleTree by Hilton Surabaya;Surabaya;Rp 2.178.000;Hotels;08.07;683;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20046995-504eccfe814521382700baf9e60be08a.jpeg?tr=q-40
3000010033366;Midtown Residence Marvell City Surabaya;Surabaya;Rp 750.000;Hotels;08.09;5061;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10033366-2480x1754-FIT_AND_TRIM-f1c002773e47336e8ad3293fc4a65596.jpeg?tr=q-40
9000000803922;The Westin Surabaya;Surabaya;Rp 1.960.200;Hotels;09.01;233;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20046807-891de00403cbe4884b1c31be1e68c1db.jpeg?tr=q-40
62310;JW Marriott Hotel Surabaya;Surabaya;Rp 1.332.331;Hotels;09.00;6383;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10021898-db00f54a9f1a5b7b88db4c1eccd24ec0.jpeg?tr=q-40
3000010012872;favehotel Rungkut Surabaya;Surabaya;Rp 398.520;Hotels;08.05;11613;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10012872-67e2e618893b5f7e13e18f45a3c865de.jpeg?tr=q-40
62311;Shangri-La Surabaya;Surabaya;Rp 1.219.680;Hotels;08.07;1848;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20004220-1ba51d9427e7f52834a772410d4cecc5.jpeg?tr=q-40
3000010028502;Vasa Hotel Surabaya;Surabaya;Rp 2.025.400;Hotels;08.07;3752;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10028502-1600x1068-FIT_AND_TRIM-b7144ad255777ec0f188fe2b0f5a46cc.jpeg?tr=q-40
486909;The Alana Surabaya;Surabaya;Rp 617.395;Hotels;08.07;6581;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007203-df6ffcb1532497e54c4acb430196be4b.jpeg?tr=q-40
1000000481154;Holiday Inn Express SURABAYA CENTERPOINT;Surabaya;Rp 581.292;Hotels;08.06;3818;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10009689-2931x2000-FIT_AND_TRIM-f7aab403396946931721c984c00a82cd.jpeg?tr=q-40
3000020001103;Primebiz Hotel Surabaya;Surabaya;Rp 398.680;Hotels;08.05;4441;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20001103-395c83eddf46ff8672f690b34e6b9c4e.jpeg?tr=q-40
433381;Grand Darmo Suite by AMITHYA;Surabaya;Rp 1.360.000;Hotels;08.03;8487;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000355-b59e43c659f4022e8cece61c3a7daebb.jpeg?tr=q-40
195613;Sheraton Surabaya Hotel and Towers;Surabaya;Rp 1.210.000;Hotels;08.08;3472;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/1000000/30000/28600/28546/7f6cee33_z.jpg?tr=q-40
9000000972053;BeSS Mansion Hotel Surabaya;Surabaya;Rp 675.000;Hotels;08.06;547;https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67815307-99505fd97738f8f2daaeaf872fd3708f.jpeg?tr=q-40
3000020015465;Grand Dafam Signature Surabaya;Surabaya;Rp 1.220.247;Hotels;08.08;1941;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20015465-ce3b71cf4f93cde1c6ded421ddf11d78.jpeg?tr=q-40
3000010027786;Fairfield By Marriott Surabaya;Surabaya;Rp 544.500;Hotels;08.07;3660;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10027786-c22f177ce12107dd8dd4913abb2afab1.jpeg?tr=q-40
305023;Midtown Hotel Surabaya;Surabaya;Rp 450.001;Hotels;08.06;8689;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001070-1024x1539-FIT_AND_TRIM-e19dc95a433feb2d766c7bc6e40c4b54.jpeg?tr=q-40
3000010002900;Luminor Hotel Jemursari;Surabaya;Rp 430.000;Hotels;08.07;8228;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002900-fb7ec230d5c4e96ec51e3b6e1ab9bbb7.jpeg?tr=q-40
3000020017037;Kampi Hotel Tunjungan ñ Surabaya;Surabaya;Rp 468.000;Hotels;08.08;2840;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20017037-960dc4290908d5ec723594cdaa6db623.png?tr=q-40
3000010000563;Crown Prince Hotel Surabaya managed by Midtown Indonesia Hotels;Surabaya;Rp 650.601;Hotels;08.05;7601;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000563-14b68d33b8a414a32368018eba439b71.jpeg?tr=q-40
2000000406202;POP! Hotel Gubeng;Surabaya;Rp 368.600;Hotels;08.04;14444;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002157-2d80f0f8cdac45a7321dba11f25d121d.jpeg?tr=q-40
164225;Java Paragon Hotel And Residence;Surabaya;Rp 1.015.920;Hotels;08.05;5697;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001256-1600x1067-FIT_AND_TRIM-f43813b62a509121c24aba50b152e697.jpeg?tr=q-40
546016;Swiss-Belinn Manyar Surabaya;Surabaya;Rp 460.000;Hotels;08.06;5690;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001232-9a98b2e7d3acd1ef34097dc34f9f8a9a.jpeg?tr=q-40
1000000802995;Novotel Samator Surabaya Timur;Surabaya;Rp 553.333;Hotels;08.05;1795;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/19000000/18030000/18023700/18023641/a1df9299_z.jpg?tr=q-40
400;Verwood Hotel and Serviced Residence Surabaya;Surabaya;Rp 784.516;Hotels;08.04;4457;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10006568-e4e294ebd63570b3acd0026134d15adc.jpeg?tr=q-40
3000010012174;Hotel Aria Centra Surabaya;Surabaya;Rp 570.000;Hotels;08.08;7237;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10012174-5c9a225bbc576c454aeac65df273b6c9.jpeg?tr=q-40
3000020014572;Oakwood Hotel Residence Surabaya;Surabaya;Rp 1.230.000;Hotels;08.07;1204;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20014572-df4b8ff4db22ff78c83dc41e016ae18f.jpeg?tr=q-40
3000010013021;Hotel Gunawangsa MERR;Surabaya;Rp 450.000;Hotels;08.04;13333;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10041356-b346e0b7e810ae4234ae5112133e7cf1.jpeg?tr=q-40
3000010002158;HARRIS Hotel Conventions Gubeng;Surabaya;Rp 843.600;Hotels;08.07;5743;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002158-49f1b453e20c0d683190c429aa532451.jpeg?tr=q-40
1000000471346;Quest Hotel Darmo - Surabaya by ASTON;Surabaya;Rp 473.850;Hotels;08.05;7023;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007040-f08465c951d1afc66b30ac11f0155cb4.jpeg?tr=q-40
2000000364013;favehotel Graha Agung Surabaya;Surabaya;Rp 378.000;Hotels;08.01;3377;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007038-5cca6235b8e8c82e840f7d33e0e24d64.jpeg?tr=q-40
3000020018642;Neo+ Waru Sidoarjo by ASTON;Surabaya;Rp 550.800;Hotels;08.04;3312;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20018642-3ea939b77234b6333bce5f50c2f2389e.jpeg?tr=q-40
3000010043134;Swiss-Belinn Airport Surabaya;Surabaya;Rp 434.594;Hotels;08.07;3233;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10043134-77f9765c5888a09ba5869474a6e1b730.jpeg?tr=q-40
2000000218205;ibis Budget Surabaya Airport;Surabaya;Rp 386.750;Hotels;08.04;6741;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/12000000/11040000/11035600/11035501/4606fcab_z.jpg?tr=q-40
412560;Gunawangsa Manyar Hotel Surabaya;Surabaya;Rp 387.000;Hotels;08.04;12621;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002586-24f7ef6d700dd515854343fd18070451.jpeg?tr=q-40
237328;favehotel MEX Tunjungan Surabaya;Surabaya;Rp 295.800;Hotels;08.01;9426;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007202-ea34523b4919d6503abe3f4b66d1892b.jpeg?tr=q-40
48694;Surabaya Suites Hotel Powered by Archipelago;Surabaya;Rp 522.000;Hotels;08.05;8369;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000976-1113x766-FIT_AND_TRIM-85a4b50a1c43c1fdd2ddd604cf904188.jpeg?tr=q-40
625695;ibis Surabaya City Center;Surabaya;Rp 363.750;Hotels;08.05;3074;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/7000000/6740000/6731500/6731488/e9dab5c6_z.jpg?tr=q-40
9000000413948;HARRIS Hotel Conventions Bundaran Satelit Surabaya;Surabaya;Rp 698.000;Hotels;08.08;1429;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20031025-4e1338d7e919f9156218fab364e42ec0.jpeg?tr=q-40
4166;Novotel Surabaya Hotel Suite;Surabaya;Rp 786.500;Hotels;08.04;4103;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10006524-c11d64284516b41572b0b8c13caf5a64.jpeg?tr=q-40
186043;Hotel Santika Pandegiling Surabaya;Surabaya;Rp 491.250;Hotels;08.07;4389;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000999-2010438758dbce18fbbd1338513c54c5.png?tr=q-40
9000000973043;ASTON Inn Jemursari;Surabaya;Rp 566.100;Hotels;08.06;476;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20052682-df09994f3db2b410d1f846d10b09ebe3.jpeg?tr=q-40
1000000507646;Ascott Waterplace Surabaya;Surabaya;Rp 1.231.090;Apartments;08.08;2685;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10010340-f93e32db5524d113735a67c8fb7af6fe.jpeg?tr=q-40
251822;Prime Royal Boutique Hotel Surabaya;Surabaya;Rp 269.999;Hotels;08.00;4689;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001422-898247f031e348b332d78449170d4a12.jpeg?tr=q-40
9000000643122;Deka Hotel Surabaya HR Muhammad;Surabaya;Rp 330.000;Hotels;08.01;726;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20034592-ba27e618c3ed854e9a676b513234d1ca.jpeg?tr=q-40
3000010001959;MaxOneHotels.com @ Tidar - Surabaya;Surabaya;Rp 900.000;Hotels;08.06;6156;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001959-1181x1181-FIT_AND_TRIM-c7bde318c9008e3b92eed9ae54d4737d.jpeg?tr=q-40
9000000973525;The Gaia Hotel Bandung;Bandung;Rp 3.380.000;Hotels;08.06;342;https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67816403-9cb659271a4c20ab394936a2006c631d.jpeg?tr=q-40
1000000511080;InterContinental Hotels BANDUNG DAGO PAKAR;Bandung;Rp 3.532.716;Hotels;08.08;4013;https://ik.imagekit.io/tvlk/apr-asset/r325MvEp4gIyN56L3g2bGQB6I8gh2Ta0Np7nAAxGQ7RHPPekSgfL2UoKQ4Kzwub3/imageRepo/7/0/139/493/432/BDOIC_7089548045_P.jpg?tr=q-40
3000010008390;Grand Tjokro Premiere Bandung;Bandung;Rp 1.455.000;Hotels;08.06;15398;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10008390-c43520109e4aa4f8091c941fe1d2a569.jpeg?tr=q-40
3000010013360;ASTON Pasteur;Bandung;Rp 942.300;Hotels;08.07;12911;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10013360-5cceb0ae909d1b2f1edbcbcff00a551b.jpeg?tr=q-40
295675;Ibis Bandung Trans Studio;Bandung;Rp 688.500;Hotels;08.04;17477;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10019962-1410x1536-FIT_AND_TRIM-23ff4b30a9b92f31d3da046c98564982.jpeg?tr=q-40
3000010032948;Holiday Inn BANDUNG PASTEUR;Bandung;Rp 1.465.785;Hotels;08.06;5119;https://ik.imagekit.io/tvlk/apr-asset/r325MvEp4gIyN56L3g2bGQB6I8gh2Ta0Np7nAAxGQ7RHPPekSgfL2UoKQ4Kzwub3/imageRepo/6/0/97/536/359/BDOPA_4963725386_P.jpg?tr=q-40
3000010009554;Aryaduta Bandung;Bandung;Rp 1.742.400;Hotels;08.07;8202;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10009554-1826x1200-FIT_AND_TRIM-a24d86d131cd0f3d53da5d4ee61fce91.jpeg?tr=q-40
194479;Hilton Bandung;Bandung;Rp 3.267.000;Hotels;08.08;2978;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20042050-cc8319bdfc1471fca7e027cf0d877752.jpeg?tr=q-40
280342;The Papandayan Hotel;Bandung;Rp 2.395.800;Hotels;08.08;4924;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10005852-74cec5c09a205d330e8ea53709797fc4.jpeg?tr=q-40
1000000492937;Harris Hotel Conventions Ciumbuleuit Bandung;Bandung;Rp 800.000;Hotels;08.07;5564;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002800-1615x895-FIT_AND_TRIM-3c907f9d2cb3e40b4bbcdccef2ca30ea.jpeg?tr=q-40
1000000508325;Crowne Plaza BANDUNG;Bandung;Rp 1.716.871;Hotels;08.07;3769;https://ik.imagekit.io/tvlk/apr-asset/r325MvEp4gIyN56L3g2bGQB6I8gh2Ta0Np7nAAxGQ7RHPPekSgfL2UoKQ4Kzwub3/imageRepo/6/0/98/655/943/BDOCP_4077234995_P.jpg?tr=q-40
3000010008710;Best Western Premier La Grande Hotel;Bandung;Rp 1.060.001;Hotels;08.06;9039;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10008710-2000x1333-FIT_AND_TRIM-db6bfd7b2bc0d7f7cdbd2ed966d18e80.jpeg?tr=q-40
3000010014882;Grand Tebu Hotel;Bandung;Rp 1.088.001;Hotels;08.05;7501;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10014882-960x720-FIT_AND_TRIM-54905f05c613b2cc66707077c313c10f.jpeg?tr=q-40
3000010000305;Shakti Hotel Bandung;Bandung;Rp 769.500;Hotels;08.05;8976;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000305-ea778958298b97175eec3fc1682d8ead.jpeg?tr=q-40
2000000141117;Sari Ater Hotel;Bandung;Rp 1.305.000;Hotels;08.05;7473;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000219-491b4ea81e6b01af6818ae68ce954669.jpeg?tr=q-40
5171;The Jayakarta Suites Bandung;Bandung;Rp 1.110.000;Hotels;08.04;9275;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000807-157f2c981a9a417d577a113aa6d469da.jpeg?tr=q-40
3000010040418;Art Deco Luxury Hotel Residence;Bandung;Rp 1.980.000;Hotels;08.06;3828;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10040418-6fd320e6beeebfe62e0e0df2c06f7ec0.jpeg?tr=q-40
9000000973886;Kimaya Braga Bandung by Harris;Bandung;Rp 720.001;Hotels;08.04;447;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20054444-0d265704ff5d22ba43473b8e3eb9eb8d.jpeg?tr=q-40
3000020009318;JanÈvalla Bandung;Bandung;Rp 1.450.000;Hotels;08.08;9112;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20009318-d7a45a5311c7ab08566253f401886a4b.jpeg?tr=q-40
3000010021464;West Point Hotel;Bandung;Rp 425.000;Hotels;08.05;4448;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10021464-e82481c7e2da726d4d204bbfdf08625c.jpeg?tr=q-40
